id,name,description,category,brand,price,stock_quantity,sku,created_at,updated_at
eb4f1dbd-da6c-4289-8096-0894c6c98d72,error: Access denied to method rand.,"Spicy sauce made with chili peppers and garlic, great for stir-frying.",electronics,ACADIA Pharmaceuticals Inc.,2.49,,650,2025-05-06,
cf0bb09f-0341-4503-b724-6d834286f8b0,error: Access denied to method rand.,A comfortable sweatshirt featuring a bold graphic print.,Eletrônicos,Panhandle Royalty Company,34.99,57,651,2025-09-01,
aa6713f6-0db3-475f-9902-bfa4c85ac8e7,error: Access denied to method rand.,"Chopped and frozen spinach, ideal for cooking and smoothies.",Unknown,"Associated Capital Group, Inc.",1.99,221,652,2026-12-11,
1a6fe98d-5df1-4431-98f8-973e87853903,error: Access denied to method rand.,Add a smoky flavor to your dishes.,electronics,First Trust Mega Cap AlphaDEX Fund,2.99,443,653,2025-12-31,
8488ed20-39fb-4407-bfc8-f90d91550cb4,error: Access denied to method rand.,Instant mix for delicious pumpkin spice lattes at home.,Eletrônicos,"MFA Financial, Inc.",3.29,17,654,2025-12-07,
6e3d5087-e19d-4b88-ab8e-33cc8ebd87c7,error: Access denied to method rand.,Wi-Fi enabled doorbell with HD camera and two-way audio.,N/A,Equity Residential,119.99,,655,2025-08-09,
02ab64dc-1e93-4ef8-af69-0d5227b3c39f,error: Access denied to method rand.,"Fudgy brownie bites, perfect for sharing or snacking.",books,Karyopharm Therapeutics Inc.,4.99,183,656,2026-01-21,
3e844551-2fbf-4cbe-b7b8-6bb3fbe67e58,error: Access denied to method rand.,Insulated pitcher to keep beverages cold or hot.,ELETRONICS,Owens Corning Inc,39.99,,657,2025-06-03,
fd56448c-f5bd-41ca-997c-7d0bb49414fd,error: Access denied to method rand.,"Juicy meatballs made with a blend of beef and pork, seasoned with Italian herbs.",,Banco Bradesco Sa,8.49,21,658,2025-02-26,
5ca509e8-e0e1-4ab5-af90-8c1c8075b4fe,error: Access denied to method rand.,Instant pressure cooker with multiple cooking settings.,Electronics,"Axcelis Technologies, Inc.",89,,659,2025-11-13,
8316844b-2b88-4d4f-8734-564ba544d79a,error: Access denied to method rand.,Countertop compost bin for kitchen waste.,Unknown,InVivo Therapeutics Holdings Corp.,29.99,74,660,2025-11-18,
2ef2013e-4b2f-42be-a59e-e8f0b2d86296,error: Access denied to method rand.,"A delicious savory quinoa pudding, great as a side dish.",Books,"Rockwell Medical, Inc.",2.99,,661,2026-11-16,
0e939a7e-5d88-48a7-b744-570d216457b4,error: Access denied to method rand.,Ergonomic footrest for easier pedicure treatment.,clothing,Tantech Holdings Ltd.,39.99,-5,662,2025-06-19,
bd2af57f-20c6-45d6-aef5-5bddeca887d2,error: Access denied to method rand.,Fun inflatable float for lounging in the pool or beach.,Eletrônicos,"HomeTrust Bancshares, Inc.",29.99,24,663,2026-10-26,
2003daa4-a032-404f-8347-4dd9e84ac816,error: Access denied to method rand.,Durable scoop for perfectly shaped ice cream servings.,Eletronics,Anworth Mortgage Asset  Corporation,12.99,356,664,2025-04-06,
a8410db7-d7a8-4662-a306-82140c7fe2e3,error: Access denied to method rand.,Crunchy croutons with a blend of herbs for salads.,Books,"Caterpillar, Inc.",2.99,117,665,2025-08-07,
c24e5a93-63b2-4f1f-9e5b-294f402dbdaf,error: Access denied to method rand.,Durable and versatile backpack for outdoor and travel use.,electronics,Briggs & Stratton Corporation,59.99,,666,2025-05-10,
e5054944-5f7a-4c4c-a6c4-b5828ee10d14,error: Access denied to method rand.,Set of stylish watch bands to customize your look.,Eletronics,World Fuel Services Corporation,24.99,,667,2025-12-27,
c0c53f23-92db-4f0a-90f9-406715e6c8d5,error: Access denied to method rand.,"Sweet relish made from cucumbers, perfect for sandwiches.",Eletronics,Bitauto Holdings Limited,3.39,327,668,2025-08-13,
f6af5a52-b992-4a1a-99e6-8fcfecdaea17,error: Access denied to method rand.,"Creamy ice cream with a warm cinnamon flavor, perfect for dessert.",,iPath US Treasury 10-year Bull ETN,4.99,-5,669,2026-10-20,
c1d473c2-550b-42f9-85df-332486868885,error: Access denied to method rand.,Adjustable stand for portable speakers and devices.,Books,Houston Wire & Cable Company,39.99,343,670,2026-09-30,
f3025a06-184d-4b09-88fa-51281b8a152e,error: Access denied to method rand.,"A fresh salad made with black beans, corn, and a zesty dressing, great for summer cookouts.",books,"Eastern Virginia Bankshares, Inc.",3.99,56,671,2025-07-19,
e6d27b69-4796-4085-b71c-c2af4b5f6ba0,error: Access denied to method rand.,A zesty seasoning for meats and vegetables,electronics,"Expeditors International of Washington, Inc.",3.29,-5,672,2026-11-26,
5ba0b744-6b70-44b2-94d7-271ed95dc873,error: Access denied to method rand.,Plant-based mix for a rich chocolate cake.,Unknown,"Patterson-UTI Energy, Inc.",4.29,69,673,2026-07-08,
949a5e2e-4d08-414a-9e72-29c461179cdd,error: Access denied to method rand.,"Freshly sliced cucumbers, great for salads or snacking.",HOME,Marlin Business Services Corp.,1.29,7,674,2026-12-18,
abf429db-8067-47c4-a168-56bd7202a4fe,error: Access denied to method rand.,Decadent tart made with rich dark chocolate.,Electronics,Colonial Intermediate High Income Fund,6.29,433,675,2025-02-21,
bc3f1daa-4d98-458b-a7a9-096a3ef0f018,error: Access denied to method rand.,Rich and creamy milk perfect for baking or desserts.,Home,Belmond Ltd.,1.89,,676,2026-06-03,
f68bf4ed-2dd8-4b0b-9579-34664214ab6c,error: Access denied to method rand.,Noise-cancelling Bluetooth headphones for immersive sound.,Eletrônicos,Halcon Resources Corporation,79.99,219,677,2025-11-10,
316269c2-008a-4df9-bc96-be03754bd379,error: Access denied to method rand.,Safe and fun trampoline for children.,HOME,NASDAQ TEST STOCK,139.99,,678,2025-04-10,
0fc44afe-f6d2-45e7-86e8-3b5507a99d65,error: Access denied to method rand.,Control home appliances remotely using your smartphone app.,clothing,First Trust Eurozone AlphaDEX ETF,19.99,,679,2025-07-13,2025-05-06
4f4b09eb-a79f-4090-8704-c78cadf73bc5,error: Access denied to method rand.,Stability ball for Pilates and yoga workouts.,Unknown,Unifirst Corporation,24.99,,680,2025-10-08,2025-09-27
085583ac-b125-49fd-99d2-80fef9dd207a,error: Access denied to method rand.,"Durable, unbreakable wine glasses for outdoor use.",,Federal Agricultural Mortgage Corporation,24.99,186,681,2025-11-22,
fdf5bd6f-c7fc-476b-8275-b8532dc7ae18,error: Access denied to method rand.,"Refreshing and tangy fermented tea, available in various flavors.",Eletronics,"Synthetic Fixed-Income Securities, Inc.",3.49,277,682,2025-08-25,2025-09-27
8801820b-b789-4832-983b-40961df3df57,error: Access denied to method rand.,Abstract canvas print to enhance home decor.,Clothing,"American International Group, Inc.",45,97,683,2026-10-31,
9ef714ff-5bbc-410c-85e7-4e464ffc184d,error: Access denied to method rand.,"Creamy ice cream with a warm cinnamon flavor, perfect for dessert.",Electronics,NewJersey Resources Corporation,4.99,,684,2026-10-19,
b3383d10-3e0d-4d16-89ac-aa0297fb662d,error: Access denied to method rand.,A flavorful rice side dish seasoned with herbs and spices.,HOME,First Trust Energy Infrastructure Fund,2.99,,685,2026-08-20,
235391df-48ef-4f7c-88f2-36fbb9624d5a,error: Access denied to method rand.,Space-saving crates for easy organization at home or while traveling.,ELETRONICS,Urstadt Biddle Properties Inc.,18.99,495,686,2025-06-07,
e5163e09-caca-475b-8c5a-7b5a4553a150,error: Access denied to method rand.,Charcoal kettle grill perfect for backyard barbecues.,,BorgWarner Inc.,99.99,215,687,2025-11-10,2025-02-15
080047a9-112e-44a5-a27c-69000ee7ecd0,error: Access denied to method rand.,Stylish scarves to accessorize any outfit.,HOME,Rosehill Resources Inc.,24.99,,688,2025-04-26,
10e23187-8ec3-417b-b6c1-269e264b3a11,error: Access denied to method rand.,Fresh eggs from free-range chickens.,ELETRONICS,"Sonus Networks, Inc.",3.99,,689,2025-06-05,
7d061736-4f6f-4df8-89d7-9539f284e703,error: Access denied to method rand.,"Classic A-line skirt that flatters every figure, perfect for work or play.",HOME,"PB Bancorp, Inc.",35.99,50,690,2026-07-18,
2c748e39-4183-4b81-99fb-1c713fc867f3,error: Access denied to method rand.,Soft glow night light for children's rooms or bedside.,HOME,Hanesbrands Inc.,15.99,398,691,2025-02-13,
dbf29a42-9f3e-4bfc-b220-e4b08349ea44,error: Access denied to method rand.,Artisan bread with caraway seeds for added flavor.,Clothing,"Washington Federal, Inc.",4.79,351,692,2025-05-07,
14784935-71ca-48d8-8582-40f104e83c5e,error: Access denied to method rand.,A sweet and spicy sauce ideal for spring rolls or chicken nuggets.,Books,Immune Design Corp.,2.99,,693,2025-03-15,
80cb2348-1264-4bb0-a407-bf9560b16672,error: Access denied to method rand.,Nutritious protein bars for on-the-go snacking.,electronics,Prima BioMed Ltd,19.99,428,694,2026-09-20,
b4b3caba-5f58-4004-8f7f-ac920f996650,error: Access denied to method rand.,Bluetooth-enabled key tracker to find lost items easily.,Home,"Ambarella, Inc.",19.99,,695,2026-11-25,
a013b852-6a9d-4236-84e5-db46ed314a29,error: Access denied to method rand.,Indoor putting green for practicing your putting skills.,BOOKS,Eros International PLC,79.99,403,696,2025-01-11,
5a6e57b4-1919-400f-b40d-198d1c6b0b0e,error: Access denied to method rand.,"Customizable RGB LED light strip, perfect for mood lighting.",,Peregrine Pharmaceuticals Inc.,29.99,,697,2026-07-23,
ef1024a2-b808-4030-8735-bfbe36117c00,error: Access denied to method rand.,Specialized attachment for removing pet hair from surfaces.,ELETRONICS,Blue Capital Reinsurance Holdings Ltd.,14.99,,698,2026-06-16,2026-01-08
773ec569-6d40-4638-a6f0-599b356bd5c6,error: Access denied to method rand.,"Frozen shrimp seasoned with chili and lime, perfect for quick dinners.",Home,Tribune Media Company,8.99,,699,2026-09-10,
6a936a98-45a0-457a-88b9-d135a014e91f,error: Access denied to method rand.,Lightweight and portable folding table for camping or picnics.,,"McDermott International, Inc.",39.99,419,700,2026-08-06,
54345184-8e3f-4c41-8e19-c991d950fac1,error: Access denied to method rand.,Ear protection for shooting and industrial use.,Unknown,"Bioanalytical Systems, Inc.",24.99,,701,2025-09-12,
ee3966ca-ea47-4cee-9835-2ab03f42a26d,error: Access denied to method rand.,Burr coffee grinder for fresh ground coffee.,Electronics,"IDEXX Laboratories, Inc.",39.99,,702,2026-08-28,
a3ead842-708d-4999-b48a-efac77269bd0,error: Access denied to method rand.,"Freshly sliced cucumbers, great for salads or snacking.",Eletronics,Arch Capital Group Ltd.,1.29,86,703,2026-12-21,
86d4fd3a-f0ce-4504-975f-832e45b6c0b3,error: Access denied to method rand.,Instant oatmeal cups with blueberries for an easy breakfast.,Unknown,Reading International Inc,3.29,84,704,2026-06-18,
058cc29e-8a1f-4e9e-b743-2a8ec1b8d7e4,error: Access denied to method rand.,"Tangy feta cheese, perfect for salads and sandwiches.",Books,CF Corporation,4.99,176,705,2025-09-24,
4b06aec3-cd14-4107-bb17-969525694fa1,error: Access denied to method rand.,"Canned diced tomatoes, great base for sauces and soups.",,"Fusion Telecommunications International, Inc.",1.49,,706,2026-10-15,
0ef6867c-4097-42d4-9c9b-f113dc2f762c,error: Access denied to method rand.,Reusable silicone lids for covering food in bowls and storage containers.,,Navigator Holdings Ltd.,14.99,469,707,2026-10-17,
39701925-31b5-485b-b1c5-20964ae30a40,error: Access denied to method rand.,Secure phone mount for your vehicle's dashboard.,Unknown,"SuperCom, Ltd.",14.99,33,708,2026-02-16,
37dd8a7b-020d-4ae5-92d2-9999ba205333,error: Access denied to method rand.,A rich pesto made with sun-dried tomatoes and pine nuts.,Eletronics,Gabelli NextShares Trust,4.49,389,709,2025-10-22,
8c6fd015-ad7f-4d18-9d47-9813a58e7819,error: Access denied to method rand.,Fresh pre-cut carrot and celery sticks for easy snacking.,N/A,"Amyris, Inc.",2.99,,710,2025-02-14,
15b9a4b9-7c9f-4b9a-92a7-b5e561b9f5b7,error: Access denied to method rand.,Low-calorie rice cake for snacks.,BOOKS,"USA Truck, Inc.",2.49,492,711,2026-09-14,
d28a1ca5-0c25-4baf-8384-72240bc44fe7,error: Access denied to method rand.,"Creamy cheddar cheese slices, perfect for sandwiches and snacks.",Books,"Nature's Sunshine Products, Inc.",3.49,-5,712,2026-06-20,
8f6925c3-aea5-4312-aef5-9e1c12a437c4,error: Access denied to method rand.,"A blend of nuts, seeds, and dried fruits for snacking.",Eletrônicos,"Energy Focus, Inc.",4.29,,713,2026-04-11,
c3b22b33-a96b-4739-8913-3fd8b2811748,error: Access denied to method rand.,"Marinated shrimp in a garlic and lemon sauce, perfect for grilling.",,"Sound Financial Bancorp, Inc.",8.99,,714,2025-02-01,2026-02-08
12776fed-da81-4cdf-9384-4fc289799585,error: Access denied to method rand.,"Chickpeas mixed with fresh vegetables and herbs, a nutritious snack or salad.",Electronics,"Ashford Hospitality Prime, Inc.",4.29,,715,2025-06-20,
f8417711-085c-4258-8f22-cd8db3431157,error: Access denied to method rand.,Rugged phone case for drop protection.,Eletrônicos,Tekla Healthcare Investors,14.99,139,716,2025-08-17,
51fc8c57-507a-49af-b0fd-ada221453a36,error: Access denied to method rand.,Compact pump ideal for inflating sports equipment or rafts.,ELETRONICS,Concho Resources Inc.,19.99,,717,2026-04-28,
2aa0f2ee-b70c-4b8f-b169-573511383647,error: Access denied to method rand.,Tablet for digital drawing and illustration work.,electronics,eBay Inc.,79.99,,718,2025-01-30,
bc2fe916-9fcf-458e-982b-298e740f3ab8,error: Access denied to method rand.,Essential ingredient for baking and cooking.,N/A,"Weyco Group, Inc.",0.99,386,719,2025-09-04,
c1f6b780-3fd2-4228-a600-d38fdba76bc4,error: Access denied to method rand.,Advanced electric toothbrush for effective cleaning.,N/A,AmerisourceBergen Corporation (Holding Co),49.99,80,720,2025-06-08,
e4c5374d-52a8-4848-997b-1a0b637fdb43,error: Access denied to method rand.,Dimmable LED desk lamp with USB charging port.,books,Federal Agricultural Mortgage Corporation,35,,721,2025-02-24,2026-02-10
74dcc1d6-4304-499a-b0de-914b278e531f,error: Access denied to method rand.,Sweet corn roasted to perfection for a delightful side.,books,Patriot National Bancorp Inc.,1.99,,722,2025-08-30,
308d4c6a-90b6-47fa-8626-fb0092c2ca93,error: Access denied to method rand.,Quick-cooking couscous flavored with herbs and spices.,Electronics,"Ormat Technologies, Inc.",2.49,441,723,2025-03-19,2026-05-24
4e72d160-efaf-491c-9b37-d5e71bc9cb71,error: Access denied to method rand.,Delicious canned pineapple rings for desserts or salads.,Home,Center Coast MLP & Infrastructure Fund,2.49,475,724,2026-08-16,
ead5cddb-cccc-4fab-aed7-cb8edca9f496,error: Access denied to method rand.,Polarized sunglasses with UV protection.,Home,"EnerNOC, Inc.",29.99,366,725,2025-10-12,
d4f7726c-842c-44db-8ba2-174268ab644b,error: Access denied to method rand.,Fun light that creates a disco atmosphere for parties.,Home,Patheon N.V.,19.99,35,726,2026-01-26,
2034332d-9f4e-4349-b6ec-541df6f086b2,error: Access denied to method rand.,Compact fan for personal cooling at work or home.,Eletronics,"Guidewire Software, Inc.",24.99,,727,2026-02-20,
f649b85e-9669-496d-94ff-db6fff6282e8,error: Access denied to method rand.,Lightweight and breathable running shorts for your workouts.,ELETRONICS,Royal Bank Of Canada,34.99,,728,2026-02-23,
6722d01f-fe9f-4a24-9376-b006ea07c5ef,error: Access denied to method rand.,Instant mix for delicious pumpkin spice lattes at home.,HOME,"Argan, Inc.",3.29,-5,729,2025-04-16,
2684e0d1-0ab2-4e1c-9b1e-fc826559f66d,error: Access denied to method rand.,Lightweight and durable hammock for relaxing in nature.,N/A,BlackRock Municipal Income Investment Trust,29.99,,730,2025-11-03,2026-10-10
6fdd1d57-9b59-4b52-8731-b5494afd5099,error: Access denied to method rand.,"Large, durable tote bag for shopping and outdoor activities.",books,"Q2 Holdings, Inc.",34.99,,731,2026-06-18,
1bf2abe1-fac2-4e31-862a-79aecdea1735,error: Access denied to method rand.,Water-resistant Bluetooth speaker for showers.,Home,"Stoneridge, Inc.",24.99,310,732,2026-02-15,
e93dfdad-2bf6-4231-9009-6f2bf16c0d77,error: Access denied to method rand.,"Sweet relish made from cucumbers, perfect for sandwiches.",,"New York Community Bancorp, Inc.",3.39,44,733,2025-03-14,
1d98f405-b7ca-472c-9493-cef29e387284,error: Access denied to method rand.,A fragrant blend of Italian herbs for pasta sauces and marinades.,HOME,"Ballard Power Systems, Inc.",1.99,371,734,2025-01-17,
f67cc9bd-ab3e-4bf5-bd07-35cca5d937de,error: Access denied to method rand.,"Precision pencils for drawing, sketching, and writing.",clothing,Arbor Realty Trust,19.99,236,735,2025-09-25,
713cce20-eefc-4677-b909-43d12481a213,error: Access denied to method rand.,Large inflatable pool for summer fun in your backyard.,Clothing,"Apollo Global Management, LLC",149.99,155,736,2026-01-10,
20755692-a85f-486e-bebe-8bb5820c41c7,error: Access denied to method rand.,A comfortable sweatshirt featuring a bold graphic print.,clothing,INVESCO MORTGAGE CAPITAL INC,34.99,,737,2025-12-28,
9b579a48-bdc7-43e6-bad0-2b0f5cc3a85a,error: Access denied to method rand.,Space-saving crates for easy organization at home or while traveling.,Eletrônicos,Employers Holdings Inc,18.99,,738,2026-06-09,2026-11-10
e74fc33f-afe0-4ba4-af29-6ac930c0bf25,error: Access denied to method rand.,Stylish and modern holder for storing wine bottles on walls.,Unknown,Torchmark Corporation,39.99,-5,739,2026-12-08,
9e45123e-0e36-41e1-a235-0571f3aa2f62,error: Access denied to method rand.,Convenient strap for carrying yoga mats to class.,Home,"Sensus Healthcare, Inc.",14.99,355,740,2025-09-03,
739b456d-7663-4c5c-8887-6a3af7e681e2,error: Access denied to method rand.,A warm knitted scarf to keep you cozy in winter.,Unknown,PartnerRe Ltd.,29.99,133,741,2025-09-25,2026-10-08
